X,Y,OBJECTID,EVENT_UNIQUE_ID,OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_DOY,DIVISION,HOMICIDE_TYPE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
-8828189.07336418,5421598.15243201,907,GO-20171954551,2017/10/28 04:00:00+00,2017,October,28,Saturday,301,D54,Stabbing,43,Victoria Village,43,Victoria Village (43),-79.3049717570482,43.7160061705823
-8834983.24697771,5412889.24744297,908,GO-20172057548,2017/11/13 05:00:00+00,2017,November,13,Monday,317,D51,Shooting,72,Regent Park,72,Regent Park (72),-79.3660048573904,43.6594343985382
-8852057.9085928,5419293.15929246,909,GO-20172060242,2017/11/14 05:00:00+00,2017,November,14,Tuesday,318,D12,Stabbing,113,Weston,113,Weston (113),-79.519389151732,43.7010384645979
-8816783.92788672,5436788.15773273,910,GO-20173043943,2017/11/21 05:00:00+00,2017,November,21,Tuesday,325,D42,Shooting,144,Morningside Heights,131,Rouge (131),-79.2025175917451,43.814550524228
-8836695.22864739,5414021.64507493,911,GO-20173095559,2017/11/29 05:00:00+00,2017,November,29,Wednesday,333,D51,Other,167,Church-Wellesley,75,Church-Yonge Corridor (75),-79.3813838496031,43.666793305897
-8819250.03120164,5425396.85648661,912,GO-20173121720,2017/12/04 05:00:00+00,2017,December,4,Monday,338,D43,Shooting,139,Scarborough Village,139,Scarborough Village (139),-79.2246709745439,43.7406652843289
-8810997.16649916,5430913.53624294,913,GO-20173140530,2017/12/06 05:00:00+00,2017,December,6,Wednesday,340,D43,Other,133,Centennial Scarborough,133,Centennial Scarborough (133),-79.1505342302668,43.7764584796723
-8817750.26934317,5436372.22110897,914,GO-20173181653,2017/12/12 05:00:00+00,2017,December,12,Tuesday,346,D42,Other,146,Malvern East,132,Malvern (132),-79.2111983852895,43.8118543192951
-8836784.00237907,5428054.69588615,915,GO-20173201016,2017/12/15 05:00:00+00,2017,December,15,Friday,349,D33,Other,40,St.Andrew-Windfields,40,St.Andrew-Windfields (40),-79.3821813179903,43.7579124898737
-8836784.00237907,5428054.69588615,916,GO-20173201016,2017/12/15 05:00:00+00,2017,December,15,Friday,349,D33,Other,40,St.Andrew-Windfields,40,St.Andrew-Windfields (40),-79.3821813179903,43.7579124898737
-8835514.11782944,5411106.18203658,917,GO-20173205177,2017/12/16 05:00:00+00,2017,December,16,Saturday,350,D51,Shooting,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77),-79.3707737510381,43.6478452869489
-8832237.6037235,5420357.75340513,918,GO-2018104863,2017/12/31 05:00:00+00,2017,December,31,Sunday,365,D53,Other,55,Thorncliffe Park,55,Thorncliffe Park (55),-79.3413403236696,43.7079519789942
-8832237.6037235,5420357.75340513,919,GO-2018104863,2017/12/31 05:00:00+00,2017,December,31,Sunday,365,D52,Other,55,Thorncliffe Park,55,Thorncliffe Park (55),-79.3413403236696,43.7079519789942
-8856932.03672732,5416285.46045718,920,GO-201817532,2018/01/03 05:00:00+00,2018,January,3,Wednesday,3,D23,Other,7,Willowridge-Martingrove-Richview,7,Willowridge-Martingrove-Richview (7),-79.5631741897195,43.6815020483167
-8851829.15984096,5418303.97906457,921,GO-201854152,2018/01/09 05:00:00+00,2018,January,9,Tuesday,9,D23,Shooting,8,Humber Heights-Westmount,8,Humber Heights-Westmount (8),-79.5173342672247,43.6946139768181
-8857592.01670371,5412857.97012994,922,GO-2018113424,2018/01/19 05:00:00+00,2018,January,19,Friday,19,D22,Shooting,11,Eringate-Centennial-West Deane,11,Eringate-Centennial-West Deane (11),-79.56910289098,43.6592311304962
-8857592.01670371,5412857.97012994,923,GO-2018113424,2018/01/19 05:00:00+00,2018,January,19,Friday,19,D22,Shooting,11,Eringate-Centennial-West Deane,11,Eringate-Centennial-West Deane (11),-79.56910289098,43.6592311304962
-8837049.10184271,5413733.42745007,924,GO-2018183793,2018/01/29 05:00:00+00,2018,January,29,Monday,29,D51,Stabbing,167,Church-Wellesley,75,Church-Yonge Corridor (75),-79.3845627472281,43.6649204040241
-8837365.26500393,5431572.1108303,925,GO-2018249547,2018/02/08 05:00:00+00,2018,February,8,Thursday,39,D33,Shooting,52,Bayview Village,52,Bayview Village (52),-79.3874028892483,43.7807299984567
-8813438.03413079,5431796.40262219,926,GO-2018289167,2018/02/15 05:00:00+00,2018,February,15,Thursday,46,D43,Shooting,133,Centennial Scarborough,133,Centennial Scarborough (133),-79.1724609165789,43.7821846862488
-8840670.74677909,5416068.43538007,927,GO-2018366454,2018/02/26 05:00:00+00,2018,February,26,Monday,57,D13,Other,96,Casa Loma,96,Casa Loma (96),-79.4170965366479,43.680092122089
-8852165.83962961,5429736.14959483,928,GO-2018393677,2018/03/02 05:00:00+00,2018,March,2,Friday,61,D31,Shooting,24,Black Creek,24,Black Creek (24),-79.5203587127037,43.7688211840552
-8832881.95789428,5428648.66965819,929,GO-2018413955,2018/03/06 05:00:00+00,2018,March,6,Tuesday,65,D33,Stabbing,150,Fenside-Parkwoods,45,Parkwoods-Donalda (45),-79.3471286555551,43.7617662149278
-8859711.14774117,5426267.94327501,930,GO-2018444497,2018/03/10 05:00:00+00,2018,March,10,Saturday,69,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5881393689254,43.7463184731693
-8851829.15984096,5418303.97906457,931,GO-2018484039,2018/03/16 04:00:00+00,2018,March,16,Friday,75,D23,Shooting,8,Humber Heights-Westmount,8,Humber Heights-Westmount (8),-79.5173342672247,43.6946139768181
-8844941.7270995,5421851.727172,932,GO-2018489653,2018/03/17 04:00:00+00,2018,March,17,Saturday,76,D32,Shooting,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),-79.4554634055126,43.7176525556164
-8844941.7270995,5421851.727172,933,GO-2018489653,2018/03/17 04:00:00+00,2018,March,17,Saturday,76,D32,Shooting,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),-79.4554634055126,43.7176525556164
-8829648.91883623,5429073.86122042,934,GO-2018619032,2018/04/06 04:00:00+00,2018,April,6,Friday,96,D41,Shooting,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.3180857719109,43.7645247223174
-8828522.88934761,5425964.77551961,935,GO-2018661938,2018/04/08 04:00:00+00,2018,April,8,Sunday,98,D41,Other,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.3079704773757,43.744351032125
-8832434.93989615,5418322.62835059,936,GO-2018639035,2018/04/10 04:00:00+00,2018,April,10,Tuesday,100,D54,Stabbing,58,Old East York,58,Old East York (58),-79.3431130247291,43.6947351056087
-8822346.46621635,5423411.57519247,937,GO-2018711594,2018/04/21 04:00:00+00,2018,April,21,Saturday,111,D41,Stabbing,124,Kennedy Park,124,Kennedy Park (124),-79.2524867241593,43.7277791878073
-8839940.24267702,5428373.12293836,938,GO-2018725711,2018/04/23 04:00:00+00,2018,April,23,Monday,113,D32,Other,153,Avondale,51,Willowdale East (51),-79.4105343071794,43.7599784879614
-8839940.24267702,5428373.12293836,939,GO-2018725711,2018/04/23 04:00:00+00,2018,April,23,Monday,113,D32,Other,153,Avondale,51,Willowdale East (51),-79.4105343071794,43.7599784879614
-8839940.24267702,5428373.12293836,940,GO-2018725711,2018/04/23 04:00:00+00,2018,April,23,Monday,113,D32,Other,153,Avondale,51,Willowdale East (51),-79.4105343071794,43.7599784879614
-8839940.24267702,5428373.12293836,941,GO-2018725711,2018/04/23 04:00:00+00,2018,April,23,Monday,113,D32,Other,153,Avondale,51,Willowdale East (51),-79.4105343071794,43.7599784879614
-8839940.24267702,5428373.12293836,942,GO-2018725711,2018/04/23 04:00:00+00,2018,April,23,Monday,113,D32,Other,153,Avondale,51,Willowdale East (51),-79.4105343071794,43.7599784879614
-8839940.24267702,5428373.12293836,943,GO-2018725711,2018/04/23 04:00:00+00,2018,April,23,Monday,113,D32,Other,153,Avondale,51,Willowdale East (51),-79.4105343071794,43.7599784879614
-8839940.24267702,5428373.12293836,944,GO-2018725711,2018/04/23 04:00:00+00,2018,April,23,Monday,113,D32,Other,153,Avondale,51,Willowdale East (51),-79.4105343071794,43.7599784879614
-8839940.24267702,5428373.12293836,945,GO-2018725711,2018/04/23 04:00:00+00,2018,April,23,Monday,113,D32,Other,153,Avondale,51,Willowdale East (51),-79.4105343071794,43.7599784879614
-8839940.24267702,5428373.12293836,946,GO-2018725711,2018/04/23 04:00:00+00,2018,April,23,Monday,113,D32,Other,153,Avondale,51,Willowdale East (51),-79.4105343071794,43.7599784879614
-8839940.24267702,5428373.12293836,947,GO-2018725711,2018/04/23 04:00:00+00,2018,April,23,Monday,113,D32,Other,153,Avondale,51,Willowdale East (51),-79.4105343071794,43.7599784879614
-8839940.24267702,5428373.12293836,948,GO-2018725711,2018/04/23 04:00:00+00,2018,April,23,Monday,113,D32,Other,153,Avondale,51,Willowdale East (51),-79.4105343071794,43.7599784879614
-8825273.7164218,5415254.67515971,949,GO-2018813479,2018/05/06 04:00:00+00,2018,May,6,Sunday,126,D41,Stabbing,122,Birchcliffe-Cliffside,122,Birchcliffe-Cliffside (122),-79.2787826595215,43.6748051488664
-8855483.21355465,5415036.83273628,950,GO-2018821806,2018/05/07 04:00:00+00,2018,May,7,Monday,127,D22,Shooting,10,Princess-Rosethorn,10,Princess-Rosethorn (10),-79.5501591900799,43.6733897553509
-8836376.99906246,5411189.39560545,951,GO-2018911506,2018/05/20 04:00:00+00,2018,May,20,Sunday,140,D52,Shooting,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),-79.3785251448705,43.6483861874898
-8818304.78256231,5430752.95561711,952,GO-2018907125,2018/05/20 04:00:00+00,2018,May,20,Sunday,140,D43,Shooting,135,Morningside,135,Morningside (135),-79.2161796622394,43.7754169073806
-8839356.59826033,5414562.51085787,953,GO-2018929488,2018/05/23 04:00:00+00,2018,May,23,Wednesday,143,D14,Stabbing,95,Annex,95,Annex (95),-79.4052913397793,43.6703078139532
-8827764.53310894,5415770.08875223,954,GO-2018945776,2018/05/25 04:00:00+00,2018,May,25,Friday,145,D55,Stabbing,62,East End-Danforth,62,East End-Danforth (62),-79.3011580467713,43.6781538280848
-8833349.90729627,5417897.62477187,955,GO-2018946587,2018/05/25 04:00:00+00,2018,May,25,Friday,145,D54,Other,57,Broadview North,57,Broadview North (57),-79.3513323168623,43.6919746041346
-8837674.33900602,5414724.50676226,956,GO-2018965463,2018/05/28 04:00:00+00,2018,May,28,Monday,148,D53,Shooting,95,Annex,95,Annex (95),-79.3901793477816,43.6713604117488
-8819199.4697776,5435235.99540846,957,GO-2018958547,2018/05/28 04:00:00+00,2018,May,28,Monday,148,D42,Shooting,145,Malvern West,132,Malvern (132),-79.2242167744943,43.8044884004337
-8836642.80785389,5412410.7794823,958,GO-2018979942,2018/05/30 04:00:00+00,2018,May,30,Wednesday,150,D52,Shooting,168,Downtown Yonge East,75,Church-Yonge Corridor (75),-79.3809129463861,43.6563247954285
-8850938.60402593,5404148.83643959,959,GO-20181021340,2018/06/05 04:00:00+00,2018,June,5,Tuesday,156,D22,Shooting,18,New Toronto,18,New Toronto (18),-79.5093342683734,43.6026043262879
-8842424.86198547,5411102.35259971,960,GO-20181046556,2018/06/09 04:00:00+00,2018,June,9,Saturday,160,D11,Stabbing,84,Little Portugal,84,Little Portugal (84),-79.4328540223807,43.6478203950979
-8839834.71436009,5410713.35457301,961,GO-20181066328,2018/06/09 04:00:00+00,2018,June,9,Saturday,160,D14,Other,162,West Queen West,82,Niagara (82),-79.4095863301365,43.6452917873549
-8842703.27203194,5410545.0761502,962,GO-20181075301,2018/06/13 04:00:00+00,2018,June,13,Wednesday,164,D11,Other,86,Roncesvalles,86,Roncesvalles (86),-79.4353550215471,43.644197892309
-8821976.72899171,5422088.69817371,963,GO-20181091522,2018/06/16 04:00:00+00,2018,June,16,Saturday,167,D41,Stabbing,123,Cliffcrest,123,Cliffcrest (123),-79.2491653183274,43.7191910968543
-8837007.72483326,5414638.82940344,964,GO-20181106259,2018/06/18 04:00:00+00,2018,June,18,Monday,169,D53,Other,98,Rosedale-Moore Park,98,Rosedale-Moore Park (98),-79.3841910505493,43.6708037100493
-8859958.076413,5424370.30589762,965,GO-20181142174,2018/06/23 04:00:00+00,2018,June,23,Saturday,174,D23,Stabbing,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5903575672813,43.7340024791063
-8843651.69405599,5422134.83806996,966,GO-20181146367,2018/06/24 04:00:00+00,2018,June,24,Sunday,175,D32,Shooting,32,Englemount-Lawrence,32,Englemount-Lawrence (32),-79.443874841816,43.7194906566101
-8858405.87160847,5425058.54679979,967,GO-20181146418,2018/06/24 04:00:00+00,2018,June,24,Sunday,175,D23,Shooting,3,Thistletown-Beaumond Heights,3,Thistletown-Beaumond Heights (3),-79.5764138735262,43.7384695737537
-8858405.87160847,5425058.54679979,968,GO-20181146418,2018/06/24 04:00:00+00,2018,June,24,Sunday,175,D23,Shooting,3,Thistletown-Beaumond Heights,3,Thistletown-Beaumond Heights (3),-79.5764138735262,43.7384695737537
-8835539.62145874,5412714.17346526,969,GO-20181152121,2018/06/25 04:00:00+00,2018,June,25,Monday,176,D51,Shooting,73,Moss Park,73,Moss Park (73),-79.37100285365,43.6582965974003
-8838060.07094905,5411332.79438865,970,GO-20181191880,2018/06/30 04:00:00+00,2018,June,30,Saturday,181,D52,Shooting,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.3936444373949,43.6493182884219
-8838060.07094905,5411332.79438865,971,GO-20181191880,2018/06/30 04:00:00+00,2018,June,30,Saturday,181,D52,Shooting,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.3936444373949,43.6493182884219
-8831238.84502946,5416281.48125545,972,GO-20181194072,2018/07/01 04:00:00+00,2018,July,1,Sunday,182,D55,Stabbing,65,Greenwood-Coxwell,65,Greenwood-Coxwell (65),-79.3323683217058,43.6814761966161
-8839026.92492043,5412242.31566794,973,GO-20181198918,2018/07/01 04:00:00+00,2018,July,1,Sunday,182,D14,Shooting,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.4023298342978,43.6552298963656
-8826361.59827941,5419806.68258259,974,GO-20181221507,2018/07/05 04:00:00+00,2018,July,5,Thursday,186,D41,Other,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.288555268962,43.7043734041672
-8851539.31160549,5429488.19872872,975,GO-20181240749,2018/07/08 04:00:00+00,2018,July,8,Sunday,189,D31,Shooting,24,Black Creek,24,Black Creek (24),-79.5147305161365,43.7672126887093
-8851985.85838822,5429799.46072449,976,GO-20181245963,2018/07/09 04:00:00+00,2018,July,9,Monday,190,D31,Shooting,24,Black Creek,24,Black Creek (24),-79.5187419135578,43.7692318856585
-8832926.36502027,5412440.73727956,977,GO-20181329654,2018/07/21 04:00:00+00,2018,July,21,Saturday,202,D55,Stabbing,70,South Riverdale,70,South Riverdale (70),-79.34752757213,43.656519497736
-8833419.07844486,5415678.00300179,978,GO-20181341286,2018/07/23 04:00:00+00,2018,July,23,Monday,204,D55,Shooting,67,Playter Estates-Danforth,67,Playter Estates-Danforth (67),-79.3519536917367,43.6775555537435
-8833419.07844486,5415678.00300179,979,GO-20181341286,2018/07/23 04:00:00+00,2018,July,23,Monday,204,D55,Shooting,67,Playter Estates-Danforth,67,Playter Estates-Danforth (67),-79.3519536917367,43.6775555537435
-8857560.74895118,5427563.45339135,980,GO-20181358001,2018/07/25 04:00:00+00,2018,July,25,Wednesday,206,D31,Shooting,21,Humber Summit,21,Humber Summit (21),-79.5688220078679,43.7547251016932
-8850889.47895729,5403983.61296952,981,GO-20181494077,2018/08/13 04:00:00+00,2018,August,13,Monday,225,D22,Other,18,New Toronto,18,New Toronto (18),-79.5088929699975,43.6015295271124
-8859852.97990439,5424064.61832719,982,GO-20181508181,2018/08/15 04:00:00+00,2018,August,15,Wednesday,227,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.5894134692479,43.7320182769004
-8855962.46322078,5418176.20793459,983,GO-20181526723,2018/08/18 04:00:00+00,2018,August,18,Saturday,230,D23,Stabbing,6,Kingsview Village-The Westway,6,Kingsview Village-The Westway (6),-79.554464362905,43.6937840842869
-8856234.66420002,5405308.97126293,984,GO-20181527703,2018/08/18 04:00:00+00,2018,August,18,Saturday,230,D22,Stabbing,159,Etobicoke City Centre,14,Islington-City Centre West (14),-79.5569095864054,43.6101506050342
-8856234.66420002,5405308.97126293,985,GO-20181527703,2018/08/18 04:00:00+00,2018,August,18,Saturday,230,D22,Stabbing,159,Etobicoke City Centre,14,Islington-City Centre West (14),-79.5569095864054,43.6101506050342
-8834845.33314925,5411897.36508167,986,GO-20181528994,2018/08/19 04:00:00+00,2018,August,19,Sunday,231,D51,Shooting,73,Moss Park,73,Moss Park (73),-79.3647659560384,43.6529878920915
-8832157.32968021,5416017.58755166,987,GO-20181548479,2018/08/22 04:00:00+00,2018,August,22,Wednesday,234,D55,Shooting,66,Danforth,66,Danforth (66),-79.3406192101274,43.679761778888
-8850005.17952028,5417798.36588594,988,GO-20181549969,2018/08/22 04:00:00+00,2018,August,22,Wednesday,234,D12,Shooting,115,Mount Dennis,115,Mount Dennis (115),-79.5009491730902,43.6913298753252
-8821284.03833955,5436543.47882537,989,GO-20181564549,2018/08/24 04:00:00+00,2018,August,24,Friday,236,D42,Other,145,Malvern West,132,Malvern (132),-79.242942771514,43.8129644692268
-8851702.05357658,5419157.05867234,990,GO-20181562384,2018/08/24 04:00:00+00,2018,August,24,Friday,236,D12,Stabbing,113,Weston,113,Weston (113),-79.5161924523711,43.7001545651709
-8834140.25864902,5413261.90198053,991,GO-20181599566,2018/08/29 04:00:00+00,2018,August,29,Wednesday,241,D51,Other,72,Regent Park,72,Regent Park (72),-79.3584321643765,43.6618562009599
-8824916.73897116,5419364.87537968,992,GO-20181609974,2018/08/31 04:00:00+00,2018,August,31,Friday,243,D41,Shooting,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.2755758770811,43.7015042167745
-8817601.95816294,5436011.26349383,993,GO-20181622696,2018/09/02 04:00:00+00,2018,September,2,Sunday,245,D42,Shooting,146,Malvern East,132,Malvern (132),-79.2098660826137,43.8095144030436
-8839137.65419528,5409245.37037984,994,GO-20181626502,2018/09/02 04:00:00+00,2018,September,2,Sunday,245,D14,Shooting,163,Fort York-Liberty Village,82,Niagara (82),-79.4033245322237,43.6357484751731
-8845799.5228129,5415136.91598686,995,GO-20181665625,2018/09/08 04:00:00+00,2018,September,8,Saturday,251,D12,Shooting,91,Weston-Pelham Park,91,Weston-Pellam Park (91),-79.4631691163883,43.6740400330233
-8842703.27203194,5410545.0761502,996,GO-20181668023,2018/09/08 04:00:00+00,2018,September,8,Saturday,251,D11,Other,86,Roncesvalles,86,Roncesvalles (86),-79.4353550215471,43.644197892309
-8857375.09887603,5416568.36699212,997,GO-20181684842,2018/09/11 04:00:00+00,2018,September,11,Tuesday,254,D23,Stabbing,7,Willowridge-Martingrove-Richview,7,Willowridge-Martingrove-Richview (7),-79.5671542849642,43.6833399298146
-8820070.3554386,5425761.29420141,998,GO-20181706301,2018/09/14 04:00:00+00,2018,September,14,Friday,257,D43,Shooting,138,Eglinton East,138,Eglinton East (138),-79.2320400725878,43.7430304812738
-8823429.34916089,5432724.8083072,999,GO-20181733104,2018/09/18 04:00:00+00,2018,September,18,Tuesday,261,D42,Shooting,128,Agincourt South-Malvern West,128,Agincourt South-Malvern West (128),-79.2622144270992,43.7882056653408
-8840750.30548332,5432842.90350683,1000,GO-20181739446,2018/09/19 04:00:00+00,2018,September,19,Wednesday,262,D32,Stabbing,50,Newtonbrook East,50,Newtonbrook East (50),-79.4178112246119,43.7889715027151
-8832625.01035695,5430332.6222967,1001,GO-20181772173,2018/09/24 04:00:00+00,2018,September,24,Monday,267,D33,Shooting,53,Henry Farm,53,Henry Farm (53),-79.3448204570528,43.772690415656
-8834619.25484068,5412888.66273017,1002,GO-20181777456,2018/09/25 04:00:00+00,2018,September,25,Tuesday,268,D51,Shooting,72,Regent Park,72,Regent Park (72),-79.362735059712,43.6594305985343
-8849310.20403557,5431103.40037551,1003,GO-20181823974,2018/10/02 04:00:00+00,2018,October,2,Tuesday,275,D31,Shooting,27,York University Heights,27,York University Heights (27),-79.494706101939,43.7776899711568
